"","countyfips","statefip","year","population","anti_racial.max","anti_racial.sum","anti_racial.mean","racial_crime_diff","racial_crime_per_cap","racial_crime_per_1000"
"5821",81,18,2009,139654,1,1,0.846153846153846,0.153846153846154,7.16055394045283e-06,0.00716055394045283
"5822",81,18,2010,139654,1,1,0.846153846153846,0.153846153846154,7.16055394045283e-06,0.00716055394045283
"5823",81,18,2011,139654,1,5,0.846153846153846,4.15384615384615,3.58027697022642e-05,0.0358027697022642
"5824",81,18,2012,139654,1,1,0.846153846153846,0.153846153846154,7.16055394045283e-06,0.00716055394045283
"5825",81,18,2013,139654,1,1,0.846153846153846,0.153846153846154,7.16055394045283e-06,0.00716055394045283
"5826",81,20,2006,4256,0,0,0,0,0,0
"5827",81,21,2011,24662,0,0,0,0,0,0
"5828",81,21,2014,24662,0,0,0,0,0,0
"5829",81,26,2005,602622,1,29,0.431818181818182,28.5681818181818,4.81230356674665e-05,0.0481230356674665
"5830",81,26,2006,602622,1,21,0.431818181818182,20.5681818181818,3.48477154833378e-05,0.0348477154833378
"5831",81,26,2007,602622,1,11,0.431818181818182,10.5681818181818,1.8253565253177e-05,0.018253565253177
"5832",81,26,2008,602622,1,12,0.431818181818182,11.5681818181818,1.9912980276193e-05,0.019912980276193
"5833",81,26,2009,602622,1,7,0.431818181818182,6.56818181818182,1.16159051611126e-05,0.0116159051611126
"5834",81,26,2010,602622,1,8,0.431818181818182,7.56818181818182,1.32753201841287e-05,0.0132753201841287
"5835",81,26,2011,602622,1,10,0.431818181818182,9.56818181818182,1.65941502301609e-05,0.0165941502301609
"5836",81,26,2012,602622,1,8,0.431818181818182,7.56818181818182,1.32753201841287e-05,0.0132753201841287
"5837",81,26,2013,602622,1,6,0.431818181818182,5.56818181818182,9.95649013809652e-06,0.00995649013809652
"5838",81,26,2014,602622,1,8,0.431818181818182,7.56818181818182,1.32753201841287e-05,0.0132753201841287
"5839",81,26,2015,602622,1,7,0.431818181818182,6.56818181818182,1.16159051611126e-05,0.0116159051611126
"5840",81,26,2016,602622,1,6,0.431818181818182,5.56818181818182,9.95649013809652e-06,0.00995649013809652
"5841",81,30,2005,40212,1,1,0.235294117647059,0.764705882352941,2.48681985476972e-05,0.0248681985476972
"5842",81,30,2006,40212,0,0,0.235294117647059,-0.235294117647059,0,0
"5843",81,30,2007,40212,0,0,0.235294117647059,-0.235294117647059,0,0
"5844",81,30,2009,40212,1,1,0.235294117647059,0.764705882352941,2.48681985476972e-05,0.0248681985476972
"5845",81,30,2010,40212,0,0,0.235294117647059,-0.235294117647059,0,0
"5846",81,30,2011,40212,1,2,0.235294117647059,1.76470588235294,4.97363970953944e-05,0.0497363970953944
"5847",81,30,2013,40212,0,0,0.235294117647059,-0.235294117647059,0,0
"5848",81,30,2015,40212,0,0,0.235294117647059,-0.235294117647059,0,0
"5849",81,37,2005,488406,1,7,0.613445378151261,6.38655462184874,1.43323382595627e-05,0.0143323382595627
"5850",81,37,2006,488406,1,5,0.613445378151261,4.38655462184874,1.02373844711162e-05,0.0102373844711162
"5851",81,37,2007,488406,1,4,0.613445378151261,3.38655462184874,8.189907576893e-06,0.00818990757689299
"5852",81,37,2008,488406,1,9,0.613445378151261,8.38655462184874,1.84272920480092e-05,0.0184272920480092
"5853",81,37,2009,488406,1,4,0.613445378151261,3.38655462184874,8.189907576893e-06,0.00818990757689299
"5854",81,37,2010,488406,1,6,0.613445378151261,5.38655462184874,1.22848613653395e-05,0.0122848613653395
"5855",81,37,2011,488406,1,15,0.613445378151261,14.3865546218487,3.07121534133487e-05,0.0307121534133487
"5856",81,37,2012,488406,0,0,0.613445378151261,-0.613445378151261,0,0
"5857",81,37,2013,488406,1,4,0.613445378151261,3.38655462184874,8.189907576893e-06,0.00818990757689299
"5858",81,37,2014,488406,1,7,0.613445378151261,6.38655462184874,1.43323382595627e-05,0.0143323382595627
"5859",81,37,2015,488406,1,6,0.613445378151261,5.38655462184874,1.22848613653395e-05,0.0122848613653395
"5860",81,37,2016,488406,1,6,0.613445378151261,5.38655462184874,1.22848613653395e-05,0.0122848613653395
"5861",81,38,2012,3829,1,1,1,0,0.000261164794985636,0.261164794985636
"5862",81,39,2006,69709,1,1,0.5,0.5,1.43453499548121e-05,0.0143453499548121
"5863",81,39,2009,69709,1,1,0.5,0.5,1.43453499548121e-05,0.0143453499548121
"5864",81,39,2012,69709,0,0,0.5,-0.5,0,0
"5865",81,39,2016,69709,0,0,0.5,-0.5,0,0
"5866",81,40,2007,34273,1,1,0.75,0.25,2.91774866512999e-05,0.0291774866512999
"5867",81,40,2011,34273,0,0,0.75,-0.75,0,0
"5868",81,40,2015,34273,1,1,0.75,0.25,2.91774866512999e-05,0.0291774866512999
"5869",81,40,2016,34273,1,1,0.75,0.25,2.91774866512999e-05,0.0291774866512999
"5870",81,42,2005,116111,0,0,0,0,0,0
"5871",81,45,2007,19875,1,1,0.666666666666667,0.333333333333333,5.0314465408805e-05,0.050314465408805
"5872",81,45,2012,19875,1,1,0.666666666666667,0.333333333333333,5.0314465408805e-05,0.050314465408805
"5873",81,45,2015,19875,0,0,0.666666666666667,-0.666666666666667,0,0
"5874",81,46,2007,24097,0,0,0.375,-0.375,0,0
"5875",81,46,2008,24097,0,0,0.375,-0.375,0,0
"5876",81,46,2009,24097,0,0,0.375,-0.375,0,0
"5877",81,46,2010,24097,0,0,0.375,-0.375,0,0
"5878",81,46,2014,24097,1,2,0.375,1.625,8.29978835539694e-05,0.0829978835539694
"5879",81,46,2015,24097,1,1,0.375,0.625,4.14989417769847e-05,0.0414989417769847
"5880",81,47,2008,24690,0,0,0.142857142857143,-0.142857142857143,0,0
"5881",81,47,2011,24690,0,0,0.142857142857143,-0.142857142857143,0,0
"5882",81,47,2013,24690,1,1,0.142857142857143,0.857142857142857,4.05022276225192e-05,0.0405022276225192
"5883",81,47,2015,24690,0,0,0.142857142857143,-0.142857142857143,0,0
"5884",81,51,2007,12243,0,0,0,0,0,0
"5885",81,54,2005,78859,1,1,0.225806451612903,0.774193548387097,1.26808607768295e-05,0.0126808607768295
"5886",81,54,2006,78859,1,2,0.225806451612903,1.7741935483871,2.53617215536591e-05,0.0253617215536591
"5887",81,54,2007,78859,0,0,0.225806451612903,-0.225806451612903,0,0
"5888",81,54,2008,78859,0,0,0.225806451612903,-0.225806451612903,0,0
"5889",81,54,2010,78859,1,1,0.225806451612903,0.774193548387097,1.26808607768295e-05,0.0126808607768295
"5890",81,54,2011,78859,1,1,0.225806451612903,0.774193548387097,1.26808607768295e-05,0.0126808607768295
"5891",81,54,2012,78859,1,1,0.225806451612903,0.774193548387097,1.26808607768295e-05,0.0126808607768295
"5892",81,54,2013,78859,1,1,0.225806451612903,0.774193548387097,1.26808607768295e-05,0.0126808607768295
"5893",81,54,2014,78859,0,0,0.225806451612903,-0.225806451612903,0,0
"5894",81,54,2016,78859,0,0,0.225806451612903,-0.225806451612903,0,0
"5895",81,55,2013,44673,1,1,1,0,2.23848857251584e-05,0.0223848857251584
"5896",83,5,2005,22353,1,2,0.666666666666667,1.33333333333333,8.94734487540822e-05,0.0894734487540822
"5897",83,6,2005,423895,1,1,0.46875,0.53125,2.35907477087486e-06,0.00235907477087486
"5898",83,6,2006,423895,1,2,0.46875,1.53125,4.71814954174973e-06,0.00471814954174973
"5899",83,6,2007,423895,1,1,0.46875,0.53125,2.35907477087486e-06,0.00235907477087486
"5900",83,6,2008,423895,1,5,0.46875,4.53125,1.17953738543743e-05,0.0117953738543743
"5901",83,6,2009,423895,1,6,0.46875,5.53125,1.41544486252492e-05,0.0141544486252492
"5902",83,6,2010,423895,1,3,0.46875,2.53125,7.07722431262459e-06,0.00707722431262459
"5903",83,6,2011,423895,1,5,0.46875,4.53125,1.17953738543743e-05,0.0117953738543743
"5904",83,6,2012,423895,1,2,0.46875,1.53125,4.71814954174973e-06,0.00471814954174973
"5905",83,6,2013,423895,1,1,0.46875,0.53125,2.35907477087486e-06,0.00235907477087486
"5906",83,6,2014,423895,1,2,0.46875,1.53125,4.71814954174973e-06,0.00471814954174973
"5907",83,6,2015,423895,1,1,0.46875,0.53125,2.35907477087486e-06,0.00235907477087486
"5908",83,6,2016,423895,1,1,0.46875,0.53125,2.35907477087486e-06,0.00235907477087486
"5909",83,8,2006,25535,0,0,0.5,-0.5,0,0
"5910",83,8,2007,25535,1,1,0.5,0.5,3.91619345995692e-05,0.0391619345995692
"5911",83,8,2008,25535,1,1,0.5,0.5,3.91619345995692e-05,0.0391619345995692
"5912",83,8,2010,25535,0,0,0.5,-0.5,0,0
"5913",83,8,2011,25535,0,0,0.5,-0.5,0,0
"5914",83,8,2013,25535,1,1,0.5,0.5,3.91619345995692e-05,0.0391619345995692
"5915",83,8,2014,25535,1,1,0.5,0.5,3.91619345995692e-05,0.0391619345995692
"5916",83,12,2005,331298,0,0,0.428571428571429,-0.428571428571429,0,0
"5917",83,12,2006,331298,1,1,0.428571428571429,0.571428571428571,3.01843053685806e-06,0.00301843053685806
"5918",83,12,2009,331298,0,0,0.428571428571429,-0.428571428571429,0,0
"5919",83,12,2011,331298,0,0,0.428571428571429,-0.428571428571429,0,0
"5920",83,12,2012,331298,1,1,0.428571428571429,0.571428571428571,3.01843053685806e-06,0.00301843053685806
"5921",83,12,2015,331298,1,1,0.428571428571429,0.571428571428571,3.01843053685806e-06,0.00301843053685806
"5922",83,16,2007,77230,1,1,0.4375,0.5625,1.29483361388062e-05,0.0129483361388062
"5923",83,16,2008,77230,0,0,0.4375,-0.4375,0,0
"5924",83,16,2009,77230,0,0,0.4375,-0.4375,0,0
"5925",83,16,2010,77230,1,2,0.4375,1.5625,2.58966722776123e-05,0.0258966722776123
"5926",83,16,2011,77230,0,0,0.4375,-0.4375,0,0
"5927",83,16,2012,77230,1,1,0.4375,0.5625,1.29483361388062e-05,0.0129483361388062
"5928",83,16,2013,77230,1,1,0.4375,0.5625,1.29483361388062e-05,0.0129483361388062
"5929",83,16,2015,77230,1,1,0.4375,0.5625,1.29483361388062e-05,0.0129483361388062
"5930",83,16,2016,77230,1,1,0.4375,0.5625,1.29483361388062e-05,0.0129483361388062
"5931",83,18,2013,38440,1,1,1,0,2.60145681581686e-05,0.0260145681581686
"5932",83,19,2014,17534,1,1,1,0,5.70320520132314e-05,0.0570320520132314
"5933",83,21,2009,37121,1,2,0.428571428571429,1.57142857142857,5.38778588938876e-05,0.0538778588938876
"5934",83,21,2010,37121,0,0,0.428571428571429,-0.428571428571429,0,0
"5935",83,21,2012,37121,0,0,0.428571428571429,-0.428571428571429,0,0
"5936",83,21,2014,37121,0,0,0.428571428571429,-0.428571428571429,0,0
"5937",83,21,2015,37121,1,3,0.428571428571429,2.57142857142857,8.08167883408313e-05,0.0808167883408313
"5938",83,21,2016,37121,1,1,0.428571428571429,0.571428571428571,2.69389294469438e-05,0.0269389294469438
"5939",83,26,2007,2156,1,1,1,0,0.000463821892393321,0.463821892393321
"5940",83,27,2007,25857,1,1,0.6,0.4,3.86742468190432e-05,0.0386742468190432
"5941",83,27,2008,25857,1,2,0.6,1.4,7.73484936380864e-05,0.0773484936380864
"5942",83,27,2009,25857,1,2,0.6,1.4,7.73484936380864e-05,0.0773484936380864
"5943",83,27,2013,25857,0,0,0.6,-0.6,0,0
"5944",83,27,2014,25857,1,1,0.6,0.4,3.86742468190432e-05,0.0386742468190432
"5945",83,29,2013,22272,0,0,0,0,0,0
"5946",83,29,2014,22272,0,0,0,0,0,0
"5947",83,30,2015,9746,1,1,0.5,0.5,0.000102606197414324,0.102606197414324
"5948",83,30,2016,9746,0,0,0.5,-0.5,0,0
"5949",83,36,2006,159429,1,1,0.461538461538462,0.538461538461538,6.27238457244291e-06,0.00627238457244291
"5950",83,36,2008,159429,1,1,0.461538461538462,0.538461538461538,6.27238457244291e-06,0.00627238457244291
"5951",83,36,2009,159429,0,0,0.461538461538462,-0.461538461538462,0,0
"5952",83,36,2010,159429,1,1,0.461538461538462,0.538461538461538,6.27238457244291e-06,0.00627238457244291
"5953",83,36,2011,159429,1,1,0.461538461538462,0.538461538461538,6.27238457244291e-06,0.00627238457244291
"5954",83,36,2012,159429,1,1,0.461538461538462,0.538461538461538,6.27238457244291e-06,0.00627238457244291
"5955",83,36,2013,159429,0,0,0.461538461538462,-0.461538461538462,0,0
"5956",83,36,2015,159429,1,1,0.461538461538462,0.538461538461538,6.27238457244291e-06,0.00627238457244291
"5957",83,37,2005,54691,1,1,0.727272727272727,0.272727272727273,1.82845440748935e-05,0.0182845440748935
"5958",83,37,2010,54691,0,0,0.727272727272727,-0.727272727272727,0,0
"5959",83,37,2012,54691,0,0,0.727272727272727,-0.727272727272727,0,0
"5960",83,37,2014,54691,1,3,0.727272727272727,2.27272727272727,5.48536322246805e-05,0.0548536322246805
"5961",83,37,2016,54691,1,4,0.727272727272727,3.27272727272727,7.3138176299574e-05,0.073138176299574
"5962",83,39,2012,60921,1,5,0.846153846153846,4.15384615384615,8.20735050311059e-05,0.0820735050311059
"5963",83,39,2013,60921,1,4,0.846153846153846,3.15384615384615,6.56588040248847e-05,0.0656588040248847
"5964",83,39,2014,60921,1,1,0.846153846153846,0.153846153846154,1.64147010062212e-05,0.0164147010062212
"5965",83,39,2015,60921,1,1,0.846153846153846,0.153846153846154,1.64147010062212e-05,0.0164147010062212
"5966",83,40,2005,41848,1,1,1,0,2.38960045880329e-05,0.0238960045880329
"5967",83,40,2006,41848,1,3,1,2,7.16880137640986e-05,0.0716880137640986
"5968",83,40,2007,41848,1,1,1,0,2.38960045880329e-05,0.0238960045880329
"5969",83,40,2008,41848,1,1,1,0,2.38960045880329e-05,0.0238960045880329
"5970",83,40,2009,41848,1,2,1,1,4.77920091760658e-05,0.0477920091760658
"5971",83,40,2011,41848,1,1,1,0,2.38960045880329e-05,0.0238960045880329
"5972",83,40,2012,41848,1,1,1,0,2.38960045880329e-05,0.0238960045880329
"5973",83,45,2005,284307,0,0,0.216216216216216,-0.216216216216216,0,0
"5974",83,45,2006,284307,1,1,0.216216216216216,0.783783783783784,3.51732458222977e-06,0.00351732458222977
"5975",83,45,2007,284307,1,1,0.216216216216216,0.783783783783784,3.51732458222977e-06,0.00351732458222977
"5976",83,45,2008,284307,1,1,0.216216216216216,0.783783783783784,3.51732458222977e-06,0.00351732458222977
"5977",83,45,2009,284307,1,3,0.216216216216216,2.78378378378378,1.05519737466893e-05,0.0105519737466893
"5978",83,45,2010,284307,0,0,0.216216216216216,-0.216216216216216,0,0
"5979",83,45,2011,284307,0,0,0.216216216216216,-0.216216216216216,0,0
"5980",83,45,2012,284307,0,0,0.216216216216216,-0.216216216216216,0,0
"5981",83,45,2013,284307,1,1,0.216216216216216,0.783783783783784,3.51732458222977e-06,0.00351732458222977
"5982",83,45,2014,284307,0,0,0.216216216216216,-0.216216216216216,0,0
"5983",83,45,2015,284307,1,1,0.216216216216216,0.783783783783784,3.51732458222977e-06,0.00351732458222977
"5984",83,45,2016,284307,0,0,0.216216216216216,-0.216216216216216,0,0
"5985",83,46,2009,44828,0,0,0.2,-0.2,0,0
"5986",83,46,2010,44828,0,0,0.2,-0.2,0,0
"5987",83,46,2012,44828,1,1,0.2,0.8,2.23074863924333e-05,0.0223074863924333
"5988",83,46,2014,44828,1,1,0.2,0.8,2.23074863924333e-05,0.0223074863924333
"5989",83,54,2006,29405,1,1,1,0,3.40078217990138e-05,0.0340078217990138
"5990",83,54,2008,29405,1,1,1,0,3.40078217990138e-05,0.0340078217990138
"5991",83,54,2012,29405,1,1,1,0,3.40078217990138e-05,0.0340078217990138
"5992",85,1,2008,11299,1,1,1,0,8.85034073811842e-05,0.0885034073811842
"5993",85,5,2005,68356,1,2,0.545454545454545,1.45454545454545,2.92585873954005e-05,0.0292585873954006
"5994",85,5,2008,68356,1,1,0.545454545454545,0.454545454545455,1.46292936977003e-05,0.0146292936977003
"5995",85,5,2009,68356,0,0,0.545454545454545,-0.545454545454545,0,0
"5996",85,5,2010,68356,1,1,0.545454545454545,0.454545454545455,1.46292936977003e-05,0.0146292936977003
"5997",85,5,2013,68356,1,2,0.545454545454545,1.45454545454545,2.92585873954005e-05,0.0292585873954006
"5998",85,6,2005,1781642,1,29,0.452755905511811,28.5472440944882,1.62771196458099e-05,0.0162771196458099
"5999",85,6,2006,1781642,1,20,0.452755905511811,19.5472440944882,1.12255997557309e-05,0.0112255997557309
"6000",85,6,2007,1781642,1,22,0.452755905511811,21.5472440944882,1.2348159731304e-05,0.012348159731304
"6001",85,6,2008,1781642,1,27,0.452755905511811,26.5472440944882,1.51545596702368e-05,0.0151545596702368
"6002",85,6,2009,1781642,1,32,0.452755905511811,31.5472440944882,1.79609596091695e-05,0.0179609596091695
"6003",85,6,2010,1781642,1,18,0.452755905511811,17.5472440944882,1.01030397801579e-05,0.0101030397801579
"6004",85,6,2011,1781642,1,19,0.452755905511811,18.5472440944882,1.06643197679444e-05,0.0106643197679444
"6005",85,6,2012,1781642,1,12,0.452755905511811,11.5472440944882,6.73535985343857e-06,0.00673535985343857
"6006",85,6,2013,1781642,1,15,0.452755905511811,14.5472440944882,8.41919981679821e-06,0.00841919981679821
"6007",85,6,2014,1781642,1,11,0.452755905511811,10.5472440944882,6.17407986565202e-06,0.00617407986565202
"6008",85,6,2015,1781642,1,7,0.452755905511811,6.54724409448819,3.92895991450583e-06,0.00392895991450583
"6009",85,6,2016,1781642,1,18,0.452755905511811,17.5472440944882,1.01030397801579e-05,0.0101030397801579
"6010",85,8,2006,41276,1,1,0.75,0.25,2.42271537939723e-05,0.0242271537939723
"6011",85,8,2008,41276,1,1,0.75,0.25,2.42271537939723e-05,0.0242271537939723
"6012",85,8,2009,41276,1,2,0.75,1.25,4.84543075879446e-05,0.0484543075879446
"6013",85,8,2010,41276,0,0,0.75,-0.75,0,0
"6014",85,8,2011,41276,0,0,0.75,-0.75,0,0
"6015",85,8,2012,41276,1,2,0.75,1.25,4.84543075879446e-05,0.0484543075879446
"6016",85,12,2008,146318,0,0,0.125,-0.125,0,0
"6017",85,12,2009,146318,0,0,0.125,-0.125,0,0
"6018",85,12,2010,146318,1,1,0.125,0.875,6.8344291201356e-06,0.0068344291201356
"6019",85,12,2011,146318,0,0,0.125,-0.125,0,0
"6020",85,12,2012,146318,0,0,0.125,-0.125,0,0
"6021",85,16,2011,9862,0,0,0,0,0,0
"6022",85,20,2005,13462,1,1,0.75,0.25,7.42831674342594e-05,0.0742831674342594
"6023",85,20,2009,13462,1,2,0.75,1.25,0.000148566334868519,0.148566334868519
"6024",85,20,2014,13462,0,0,0.75,-0.75,0,0
"6025",85,21,2009,25746,0,0,0.5,-0.5,0,0
"6026",85,21,2010,25746,1,1,0.5,0.5,3.88409850073798e-05,0.0388409850073798
"6027",85,21,2013,25746,0,0,0.5,-0.5,0,0
"6028",85,21,2015,25746,1,1,0.5,0.5,3.88409850073798e-05,0.0388409850073798
"6029",85,26,2005,11539,0,0,0.5,-0.5,0,0
"6030",85,26,2006,11539,1,2,0.5,1.5,0.000173325244821908,0.173325244821908
"6031",85,27,2005,36651,1,1,1,0,2.72843851463807e-05,0.0272843851463807
"6032",85,27,2007,36651,1,1,1,0,2.72843851463807e-05,0.0272843851463807
"6033",85,27,2011,36651,1,1,1,0,2.72843851463807e-05,0.0272843851463807
"6034",85,37,2006,114678,1,2,0.5,1.5,1.7440136730672e-05,0.017440136730672
"6035",85,37,2007,114678,1,1,0.5,0.5,8.72006836533599e-06,0.00872006836533598
"6036",85,37,2008,114678,0,0,0.5,-0.5,0,0
"6037",85,37,2011,114678,0,0,0.5,-0.5,0,0
"6038",85,37,2012,114678,1,1,0.5,0.5,8.72006836533599e-06,0.00872006836533598
"6039",85,37,2015,114678,1,1,0.5,0.5,8.72006836533599e-06,0.00872006836533598
"6040",85,39,2008,230041,1,6,0.6875,5.3125,2.60823070670011e-05,0.0260823070670011
"6041",85,39,2009,230041,1,3,0.6875,2.3125,1.30411535335006e-05,0.0130411535335005
"6042",85,39,2010,230041,0,0,0.6875,-0.6875,0,0
"6043",85,39,2013,230041,1,1,0.6875,0.3125,4.34705117783352e-06,0.00434705117783352
"6044",85,39,2015,230041,1,1,0.6875,0.3125,4.34705117783352e-06,0.00434705117783352
"6045",85,42,2008,116638,1,1,0.5,0.5,8.57353521150911e-06,0.00857353521150911
"6046",85,42,2014,116638,0,0,0.5,-0.5,0,0
"6047",85,45,2010,107456,0,0,0.5,-0.5,0,0
"6048",85,45,2012,107456,1,1,0.5,0.5,9.30613460393091e-06,0.00930613460393091
"6049",85,45,2013,107456,1,1,0.5,0.5,9.30613460393091e-06,0.00930613460393091
"6050",85,45,2014,107456,1,1,0.5,0.5,9.30613460393091e-06,0.00930613460393091
"6051",85,45,2015,107456,1,1,0.5,0.5,9.30613460393091e-06,0.00930613460393091
"6052",85,45,2016,107456,0,0,0.5,-0.5,0,0
"6053",85,48,2005,782341,0,0,0.516483516483517,-0.516483516483517,0,0
"6054",85,48,2006,782341,1,4,0.516483516483517,3.48351648351648,5.11285999327659e-06,0.00511285999327659
"6055",85,48,2007,782341,1,5,0.516483516483517,4.48351648351648,6.39107499159574e-06,0.00639107499159574
"6056",85,48,2008,782341,1,2,0.516483516483517,1.48351648351648,2.55642999663829e-06,0.00255642999663829
"6057",85,48,2009,782341,1,5,0.516483516483517,4.48351648351648,6.39107499159574e-06,0.00639107499159574
"6058",85,48,2010,782341,1,8,0.516483516483517,7.48351648351648,1.02257199865532e-05,0.0102257199865532
"6059",85,48,2011,782341,1,3,0.516483516483517,2.48351648351648,3.83464499495744e-06,0.00383464499495744
"6060",85,48,2012,782341,1,4,0.516483516483517,3.48351648351648,5.11285999327659e-06,0.00511285999327659
"6061",85,48,2013,782341,1,5,0.516483516483517,4.48351648351648,6.39107499159574e-06,0.00639107499159574
