"","countyfips","statefip","year","anti_native.max","anti_native.sum"
"2912","031","36",2010,0,0
"2913","031","36",2014,0,0
"2914","031","36",2016,0,0
"2915","031","37",2008,0,0
"2916","031","38",2013,0,0
"2917","031","39",2007,0,0
"2918","031","39",2008,0,0
"2919","031","39",2009,0,0
"2920","031","39",2010,0,0
"2921","031","39",2011,0,0
"2922","031","39",2014,0,0
"2923","031","40",2005,0,0
"2924","031","40",2006,0,0
"2925","031","40",2009,0,0
"2926","031","40",2015,0,0
"2927","031","41",2014,1,1
"2928","031","41",2016,0,0
"2929","031","42",2005,0,0
"2930","031","45",2005,0,0
"2931","031","45",2006,0,0
"2932","031","45",2007,0,0
"2933","031","45",2008,0,0
"2934","031","45",2009,0,0
"2935","031","45",2011,0,0
"2936","031","45",2012,0,0
"2937","031","45",2013,0,0
"2938","031","45",2014,0,0
"2939","031","45",2015,0,0
"2940","031","45",2016,0,0
"2941","031","46",2013,1,1
"2942","031","47",2005,0,0
"2943","031","47",2006,0,0
"2944","031","47",2008,0,0
"2945","031","47",2010,0,0
"2946","031","47",2011,0,0
"2947","031","47",2013,0,0
"2948","031","47",2014,0,0
"2949","031","47",2015,0,0
"2950","031","48",2006,0,0
"2951","031","51",2006,0,0
"2952","031","51",2007,0,0
"2953","031","51",2010,0,0
"2954","031","51",2012,0,0
"2955","031","51",2015,0,0
"2956","031","53",2006,0,0
"2957","031","53",2012,0,0
"2958","031","53",2013,0,0
"2959","031","53",2014,0,0
"2960","031","53",2016,0,0
"2961","031","54",2011,0,0
"2962","031",NA,2008,0,0
"2963","033","01",2011,0,0
"2964","033","05",2013,0,0
"2965","033","06",2005,0,0
"2966","033","06",2006,0,0
"2967","033","06",2007,0,0
"2968","033","06",2008,0,0
"2969","033","06",2009,0,0
"2970","033","06",2010,0,0
"2971","033","06",2011,0,0
"2972","033","06",2012,0,0
"2973","033","06",2013,0,0
"2974","033","06",2014,0,0
"2975","033","06",2015,0,0
"2976","033","06",2016,0,0
"2977","033","12",2005,0,0
"2978","033","12",2006,0,0
"2979","033","12",2007,0,0
"2980","033","12",2008,0,0
"2981","033","12",2009,0,0
"2982","033","12",2010,0,0
"2983","033","12",2011,0,0
"2984","033","12",2012,0,0
"2985","033","12",2013,0,0
"2986","033","12",2014,0,0
"2987","033","12",2015,0,0
"2988","033","12",2016,0,0
"2989","033","17",2005,0,0
"2990","033","17",2006,0,0
"2991","033","17",2009,0,0
"2992","033","17",2014,0,0
"2993","033","17",2016,0,0
"2994","033","19",2006,0,0
"2995","033","20",2013,0,0
"2996","033","21",2009,0,0
"2997","033","21",2010,0,0
"2998","033","21",2011,0,0
"2999","033","21",2012,0,0
"3000","033","21",2015,0,0
"3001","033","22",2006,0,0
"3002","033","22",2007,0,0
"3003","033","22",2016,0,0
"3004","033","24",2005,0,0
"3005","033","24",2006,0,0
"3006","033","24",2007,0,0
"3007","033","24",2008,0,0
"3008","033","24",2009,0,0
"3009","033","24",2010,0,0
"3010","033","24",2011,0,0
"3011","033","24",2012,0,0
"3012","033","24",2013,0,0
"3013","033","24",2014,0,0
"3014","033","24",2015,0,0
"3015","033","24",2016,0,0
"3016","033","26",2010,0,0
"3017","033","26",2011,0,0
"3018","033","26",2012,0,0
"3019","033","26",2013,0,0
"3020","033","26",2014,0,0
"3021","033","26",2016,0,0
"3022","033","28",2008,0,0
"3023","033","28",2016,1,1
"3024","033","29",2013,0,0
"3025","033","34",2005,0,0
"3026","033","34",2006,0,0
"3027","033","34",2007,0,0
"3028","033","34",2008,0,0
"3029","033","34",2009,0,0
"3030","033","34",2010,0,0
"3031","033","34",2012,0,0
"3032","033","34",2013,0,0
"3033","033","34",2014,0,0
"3034","033","34",2015,0,0
"3035","033","34",2016,0,0
"3036","033","36",2010,0,0
"3037","033","36",2012,0,0
"3038","033","36",2013,0,0
"3039","033","36",2015,0,0
"3040","033","36",2016,0,0
"3041","033","37",2007,0,0
"3042","033","38",2013,0,0
"3043","033","39",2006,0,0
"3044","033","39",2007,0,0
"3045","033","39",2008,0,0
"3046","033","39",2009,0,0
"3047","033","39",2013,0,0
"3048","033","41",2006,0,0
"3049","033","41",2007,0,0
"3050","033","41",2014,0,0
"3051","033","45",2006,1,1
"3052","033","45",2009,0,0
"3053","033","45",2010,0,0
"3054","033","45",2011,0,0
"3055","033","45",2012,0,0
"3056","033","45",2013,0,0
"3057","033","46",2009,0,0
"3058","033","47",2005,0,0
"3059","033","47",2008,0,0
"3060","033","47",2011,0,0
"3061","033","47",2012,0,0
"3062","033","53",2005,0,0
"3063","033","53",2006,0,0
"3064","033","53",2007,0,0
"3065","033","53",2008,0,0
"3066","033","53",2009,1,1
"3067","033","53",2010,0,0
"3068","033","53",2011,1,1
"3069","033","53",2012,1,21
"3070","033","53",2013,1,26
"3071","033","53",2014,1,26
"3072","033","53",2015,1,7
"3073","033","53",2016,1,9
"3074","033","54",2005,0,0
"3075","033","54",2006,0,0
"3076","033","54",2007,0,0
"3077","033","54",2008,0,0
"3078","033","54",2009,0,0
"3079","033","54",2010,0,0
"3080","033","54",2012,0,0
"3081","033","54",2013,0,0
"3082","033","55",2005,0,0
"3083","033","55",2014,0,0
"3084","033","55",2015,0,0
"3085","033",NA,2013,0,0
"3086","035","05",2005,0,0
"3087","035","05",2007,1,1
"3088","035","05",2008,0,0
"3089","035","05",2009,0,0
"3090","035","05",2013,0,0
"3091","035","06",2007,0,0
"3092","035","06",2008,0,0
"3093","035","06",2011,0,0
"3094","035","08",2005,0,0
"3095","035","08",2006,0,0
"3096","035","08",2007,0,0
"3097","035","08",2008,0,0
"3098","035","08",2009,0,0
"3099","035","08",2010,0,0
"3100","035","08",2011,0,0
"3101","035","08",2012,0,0
"3102","035","08",2013,0,0
"3103","035","08",2014,0,0
"3104","035","08",2015,0,0
"3105","035","08",2016,0,0
"3106","035","12",2005,0,0
"3107","035","12",2006,0,0
"3108","035","12",2007,0,0
"3109","035","12",2008,0,0
"3110","035","12",2010,0,0
"3111","035","12",2011,0,0
"3112","035","12",2012,0,0
"3113","035","12",2013,0,0
"3114","035","17",2013,0,0
"3115","035","18",2007,0,0
"3116","035","18",2008,0,0
"3117","035","18",2011,0,0
"3118","035","18",2013,0,0
"3119","035","18",2015,0,0
"3120","035","18",2016,0,0
"3121","035","19",2005,0,0
"3122","035","20",2006,0,0
"3123","035","20",2007,0,0
"3124","035","20",2008,0,0
"3125","035","20",2010,0,0
"3126","035","20",2013,0,0
"3127","035","20",2015,0,0
"3128","035","21",2005,0,0
"3129","035","21",2006,0,0
"3130","035","21",2007,0,0
"3131","035","21",2008,0,0
"3132","035","21",2009,0,0
"3133","035","21",2010,0,0
"3134","035","21",2011,0,0
"3135","035","21",2012,0,0
"3136","035","21",2013,0,0
"3137","035","21",2014,0,0
"3138","035","21",2015,0,0
"3139","035","21",2016,0,0
"3140","035","22",2005,0,0
"3141","035","22",2006,0,0
"3142","035","22",2007,1,1
"3143","035","22",2009,1,1
"3144","035","24",2008,0,0
"3145","035","24",2013,0,0
"3146","035","26",2005,0,0
"3147","035","26",2006,0,0
"3148","035","26",2007,0,0
"3149","035","26",2009,0,0
"3150","035","26",2012,0,0
"3151","035","26",2013,0,0
"3152","035","26",2016,0,0
"3153","035","27",2008,1,1
"3154","035","27",2011,0,0
"3155","035","27",2013,0,0
"3156","035","27",2016,1,1
"3157","035","30",2005,0,0
"3158","035","30",2006,0,0
"3159","035","34",2005,0,0
"3160","035","34",2006,0,0
"3161","035","34",2007,0,0
"3162","035","34",2008,0,0
"3163","035","34",2009,0,0
"3164","035","34",2010,1,1
"3165","035","34",2011,0,0
"3166","035","34",2012,0,0
"3167","035","34",2013,0,0
"3168","035","34",2014,0,0
"3169","035","34",2015,0,0
"3170","035","34",2016,0,0
"3171","035","35",2007,0,0
"3172","035","36",2012,0,0
"3173","035","37",2006,0,0
"3174","035","37",2007,0,0
"3175","035","37",2008,0,0
"3176","035","37",2009,0,0
"3177","035","37",2010,0,0
"3178","035","37",2011,0,0
"3179","035","37",2012,0,0
"3180","035","37",2013,0,0
"3181","035","37",2015,0,0
"3182","035","37",2016,0,0
"3183","035","38",2005,0,0
"3184","035","38",2006,0,0
"3185","035","38",2008,0,0
"3186","035","38",2009,0,0
"3187","035","38",2010,0,0
"3188","035","38",2011,0,0
"3189","035","38",2013,0,0
"3190","035","38",2014,0,0
"3191","035","38",2015,1,1
"3192","035","38",2016,0,0
"3193","035","39",2005,0,0
"3194","035","39",2006,0,0
"3195","035","39",2007,0,0
"3196","035","39",2008,0,0
"3197","035","39",2009,0,0
"3198","035","39",2010,0,0
"3199","035","39",2011,0,0
"3200","035","39",2012,0,0
"3201","035","39",2013,0,0
"3202","035","39",2014,0,0
"3203","035","39",2015,0,0
"3204","035","39",2016,1,3
"3205","035","40",2005,0,0
"3206","035","40",2015,0,0
"3207","035","40",2016,0,0
"3208","035","42",2014,0,0
"3209","035","45",2006,0,0
"3210","035","45",2007,0,0
"3211","035","45",2008,0,0
"3212","035","45",2010,0,0
"3213","035","45",2011,0,0
"3214","035","45",2012,0,0
"3215","035","45",2013,1,1
"3216","035","45",2014,0,0
"3217","035","45",2015,0,0
"3218","035","46",2013,1,1
"3219","035","47",2005,0,0
"3220","035","47",2006,0,0
"3221","035","47",2007,0,0
"3222","035","47",2008,0,0
"3223","035","47",2009,0,0
"3224","035","47",2014,0,0
"3225","035","47",2015,0,0
"3226","035","49",2005,1,1
"3227","035","49",2006,0,0
"3228","035","49",2007,1,1
"3229","035","49",2008,0,0
"3230","035","49",2009,1,1
"3231","035","49",2010,0,0
"3232","035","49",2011,1,2
"3233","035","49",2012,1,2
"3234","035","49",2013,1,1
"3235","035","49",2014,1,2
"3236","035","49",2015,0,0
"3237","035","49",2016,1,1
"3238","035","51",2005,0,0
"3239","035","51",2006,0,0
"3240","035","51",2013,0,0
"3241","035","53",2005,0,0
"3242","035","53",2006,0,0
"3243","035","53",2007,0,0
"3244","035","53",2008,0,0
"3245","035","53",2009,0,0
"3246","035","53",2010,0,0
"3247","035","53",2011,1,1
"3248","035","53",2012,0,0
"3249","035","53",2013,0,0
"3250","035","53",2014,0,0
"3251","035","53",2015,0,0
"3252","035","53",2016,0,0
"3253","035","54",2006,0,0
"3254","035","55",2006,0,0
"3255","035","55",2007,0,0
"3256","035","55",2014,0,0
"3257","035","56",2005,0,0
"3258","035","56",2008,0,0
"3259","035","56",2012,0,0
"3260","037","01",2011,0,0
"3261","037","05",2006,0,0
"3262","037","05",2009,0,0
"3263","037","06",2005,1,1
"3264","037","06",2006,0,0
"3265","037","06",2007,0,0
"3266","037","06",2008,0,0
"3267","037","06",2009,0,0
"3268","037","06",2010,0,0
"3269","037","06",2011,1,1
"3270","037","06",2012,0,0
"3271","037","06",2013,0,0
"3272","037","06",2014,0,0
"3273","037","06",2015,0,0
"3274","037","06",2016,0,0
"3275","037","08",2005,0,0
"3276","037","08",2009,0,0
"3277","037","08",2011,0,0
"3278","037","08",2015,0,0
"3279","037","17",2006,0,0
"3280","037","17",2007,0,0
"3281","037","17",2009,0,0
"3282","037","17",2010,0,0
"3283","037","17",2012,0,0
"3284","037","17",2013,0,0
"3285","037","17",2014,0,0
"3286","037","17",2015,0,0
"3287","037","17",2016,0,0
"3288","037","18",2016,0,0
"3289","037","20",2005,0,0
"3290","037","20",2006,0,0
"3291","037","20",2007,0,0
"3292","037","20",2008,1,1
"3293","037","20",2009,0,0
"3294","037","20",2011,0,0
"3295","037","20",2012,0,0
"3296","037","20",2013,0,0
"3297","037","20",2014,0,0
"3298","037","20",2015,0,0
"3299","037","20",2016,0,0
"3300","037","21",2005,0,0
"3301","037","21",2006,0,0
"3302","037","21",2007,0,0
"3303","037","21",2008,0,0
"3304","037","21",2009,0,0
"3305","037","21",2010,1,1
"3306","037","21",2011,0,0
"3307","037","21",2012,0,0
"3308","037","21",2013,0,0
"3309","037","21",2014,0,0
"3310","037","21",2015,1,1
"3311","037","21",2016,0,0
"3312","037","22",2015,0,0
"3313","037","24",2005,0,0
"3314","037","24",2006,0,0
"3315","037","24",2007,0,0
"3316","037","24",2008,0,0
"3317","037","24",2013,0,0
"3318","037","24",2014,0,0
"3319","037","26",2005,0,0
"3320","037","26",2006,0,0
"3321","037","26",2010,0,0
"3322","037","26",2013,0,0
"3323","037","26",2015,0,0
"3324","037","27",2005,0,0
"3325","037","27",2006,0,0
"3326","037","27",2007,0,0
"3327","037","27",2008,0,0
"3328","037","27",2009,1,1
"3329","037","27",2010,0,0
"3330","037","27",2011,0,0
"3331","037","27",2012,0,0
"3332","037","27",2013,0,0
"3333","037","27",2014,0,0
"3334","037","27",2015,0,0
"3335","037","27",2016,0,0
"3336","037","29",2005,0,0
"3337","037","29",2006,0,0
"3338","037","29",2007,0,0
"3339","037","29",2008,0,0
"3340","037","29",2012,0,0
"3341","037","30",2012,0,0
"3342","037","34",2005,0,0
"3343","037","34",2006,0,0
"3344","037","34",2007,0,0
"3345","037","34",2008,0,0
"3346","037","34",2009,0,0
"3347","037","34",2010,0,0
"3348","037","34",2011,0,0
"3349","037","34",2012,0,0
"3350","037","34",2013,0,0
"3351","037","34",2014,0,0
"3352","037","34",2016,0,0
"3353","037","36",2013,0,0
"3354","037","37",2007,0,0
"3355","037","37",2008,0,0
"3356","037","37",2009,0,0
"3357","037","37",2010,0,0
"3358","037","37",2013,0,0
"3359","037","37",2015,0,0
"3360","037","37",2016,0,0
"3361","037","38",2013,0,0
"3362","037","39",2008,0,0
"3363","037","39",2016,0,0
"3364","037","40",2005,0,0
"3365","037","40",2009,0,0
"3366","037","40",2011,0,0
"3367","037","40",2012,0,0
"3368","037","40",2013,0,0
"3369","037","40",2014,0,0
"3370","037","48",2005,0,0
"3371","037","51",2006,0,0
"3372","037","51",2009,0,0
"3373","037","53",2005,0,0
"3374","037","53",2007,0,0
"3375","037","53",2008,0,0
"3376","037","53",2011,0,0
"3377","037","53",2012,0,0
"3378","037","53",2015,0,0
"3379","037","54",2008,0,0
"3380","037","54",2009,0,0
"3381","037","54",2016,1,1
"3382","037","56",2007,0,0
"3383","037","56",2008,0,0
"3384","037","56",2009,0,0
"3385","037","56",2011,0,0
"3386","039","05",2006,0,0
"3387","039","06",2005,0,0
"3388","039","06",2009,0,0
"3389","039","06",2010,0,0
"3390","039","12",2009,0,0
"3391","039","16",2005,0,0
"3392","039","16",2008,0,0
"3393","039","16",2010,0,0
"3394","039","16",2015,1,1
"3395","039","16",2016,0,0
"3396","039","18",2005,0,0
"3397","039","18",2006,0,0
"3398","039","18",2007,0,0
"3399","039","18",2008,0,0
"3400","039","18",2009,0,0
"3401","039","18",2010,0,0
"3402","039","18",2011,0,0
"3403","039","18",2012,0,0
"3404","039","18",2013,0,0
"3405","039","22",2005,0,0
"3406","039","22",2006,0,0
"3407","039","22",2007,0,0
"3408","039","22",2008,0,0
"3409","039","22",2015,0,0
"3410","039","24",2011,0,0
"3411","039","26",2005,0,0
"3412","039","26",2007,0,0
"3413","039","26",2008,0,0
"3414","039","26",2009,0,0
"3415","039","26",2011,0,0
"3416","039","26",2013,0,0
"3417","039","30",2005,0,0
"3418","039","34",2005,0,0
"3419","039","34",2006,0,0
"3420","039","34",2007,0,0
"3421","039","34",2008,0,0
"3422","039","34",2009,0,0
"3423","039","34",2010,0,0
"3424","039","34",2011,0,0
"3425","039","34",2012,0,0
"3426","039","34",2013,0,0
"3427","039","34",2014,0,0
"3428","039","34",2015,0,0
"3429","039","34",2016,0,0
"3430","039","35",2011,0,0
"3431","039","36",2008,0,0
"3432","039","36",2009,0,0
"3433","039","36",2015,0,0
"3434","039","37",2005,0,0
"3435","039","37",2008,0,0
"3436","039","37",2009,0,0
"3437","039","39",2005,0,0
"3438","039","39",2006,0,0
"3439","039","39",2007,0,0
"3440","039","39",2008,0,0
"3441","039","39",2009,0,0
"3442","039","39",2011,0,0
"3443","039","39",2012,0,0
"3444","039","39",2015,0,0
"3445","039","39",2016,0,0
"3446","039","40",2013,0,0
"3447","039","41",2005,0,0
"3448","039","41",2006,0,0
"3449","039","41",2007,0,0
"3450","039","41",2008,0,0
"3451","039","41",2009,0,0
"3452","039","41",2010,0,0
"3453","039","41",2011,0,0
"3454","039","41",2012,0,0
"3455","039","41",2013,0,0
"3456","039","41",2014,0,0
"3457","039","41",2015,0,0
"3458","039","41",2016,0,0
"3459","039","42",2005,0,0
"3460","039","45",2006,0,0
"3461","039","45",2008,0,0
"3462","039","45",2009,0,0
"3463","039","45",2011,0,0
"3464","039","45",2012,0,0
"3465","039","45",2013,0,0
"3466","039","45",2014,0,0
"3467","039","45",2016,0,0
"3468","039","47",2010,0,0
"3469","039","47",2014,0,0
"3470","039","48",2005,0,0
"3471","039","48",2006,0,0
"3472","039","48",2008,0,0
"3473","039","48",2009,0,0
"3474","039","48",2010,0,0
"3475","039","48",2011,0,0
"3476","039","48",2012,0,0
"3477","039","48",2014,0,0
"3478","039","48",2015,0,0
"3479","039","53",2013,0,0
"3480","039","53",2016,0,0
"3481","039","54",2005,0,0
"3482","039","54",2006,0,0
"3483","039","54",2007,0,0
"3484","039","54",2008,0,0
"3485","039","54",2009,0,0
"3486","039","54",2010,0,0
"3487","039","54",2011,0,0
"3488","039","54",2012,0,0
"3489","039","54",2013,0,0
"3490","039","54",2014,0,0
"3491","039","54",2015,1,1
"3492","039","54",2016,1,1
"3493","039","55",2006,0,0
"3494","039","55",2007,0,0
"3495","039","55",2008,0,0
"3496","039","55",2009,0,0
"3497","039","55",2010,0,0
"3498","039","55",2011,0,0
"3499","039","55",2012,0,0
"3500","039","55",2013,0,0
"3501","039","55",2014,0,0
"3502","039","55",2015,0,0
"3503","039","55",2016,0,0
"3504","039","56",2009,0,0
"3505","041","05",2005,0,0
"3506","041","05",2009,0,0
"3507","041","05",2012,0,0
"3508","041","06",2005,0,0
"3509","041","06",2006,0,0
"3510","041","06",2007,0,0
"3511","041","06",2008,0,0
"3512","041","06",2009,0,0
"3513","041","06",2010,0,0
"3514","041","06",2011,0,0
"3515","041","06",2012,0,0
"3516","041","06",2013,0,0
"3517","041","06",2014,0,0
"3518","041","06",2015,0,0
"3519","041","06",2016,0,0
"3520","041","08",2005,0,0
"3521","041","08",2006,0,0
"3522","041","08",2007,0,0
"3523","041","08",2008,0,0
"3524","041","08",2009,0,0
"3525","041","08",2010,0,0
"3526","041","08",2011,0,0
"3527","041","08",2012,1,2
"3528","041","08",2013,0,0
"3529","041","08",2014,0,0
"3530","041","08",2015,0,0
"3531","041","08",2016,0,0
"3532","041","16",2005,0,0
"3533","041","17",2006,0,0
"3534","041","17",2013,0,0
"3535","041","17",2015,0,0
"3536","041","20",2005,0,0
"3537","041","20",2006,0,0
"3538","041","20",2009,0,0
"3539","041","20",2010,0,0
"3540","041","20",2012,0,0
"3541","041","20",2014,0,0
"3542","041","21",2013,0,0
"3543","041","21",2014,0,0
"3544","041","21",2015,0,0
"3545","041","26",2005,0,0
"3546","041","26",2006,0,0
"3547","041","26",2007,0,0
"3548","041","26",2008,1,1
"3549","041","26",2009,0,0
"3550","041","26",2010,0,0
"3551","041","26",2012,1,1
"3552","041","26",2013,0,0
"3553","041","26",2016,0,0
"3554","041","27",2005,0,0
"3555","041","27",2007,0,0
"3556","041","27",2014,0,0
"3557","041","29",2008,0,0
"3558","041","30",2007,0,0
"3559","041","30",2016,0,0
"3560","041","34",2005,0,0
"3561","041","34",2006,0,0
"3562","041","34",2007,0,0
"3563","041","34",2008,0,0
"3564","041","34",2009,0,0
"3565","041","34",2010,0,0
"3566","041","34",2011,0,0
"3567","041","34",2012,0,0
"3568","041","34",2013,0,0
"3569","041","34",2014,0,0
"3570","041","34",2015,0,0
"3571","041","34",2016,0,0
"3572","041","38",2008,0,0
"3573","041","38",2016,0,0
"3574","041","39",2005,0,0
"3575","041","39",2006,0,0
"3576","041","39",2007,0,0
"3577","041","39",2008,0,0
"3578","041","39",2009,0,0
"3579","041","39",2010,0,0
"3580","041","39",2012,0,0
"3581","041","39",2013,0,0
"3582","041","39",2014,0,0
"3583","041","39",2015,0,0
"3584","041","39",2016,0,0
"3585","041","40",2014,0,0
"3586","041","40",2016,1,2
"3587","041","41",2005,0,0
"3588","041","41",2006,0,0
"3589","041","41",2007,0,0
"3590","041","41",2008,0,0
"3591","041","41",2009,0,0
"3592","041","41",2010,1,1
"3593","041","41",2011,1,1
"3594","041","41",2012,0,0
"3595","041","41",2013,0,0
"3596","041","41",2015,0,0
"3597","041","41",2016,0,0
"3598","041","42",2005,0,0
"3599","041","42",2006,0,0
"3600","041","42",2007,0,0
"3601","041","42",2008,0,0
"3602","041","42",2009,0,0
"3603","041","42",2011,0,0
"3604","041","42",2012,0,0
"3605","041","42",2015,0,0
"3606","041","42",2016,0,0
"3607","041","45",2005,0,0
"3608","041","45",2006,0,0
"3609","041","45",2007,0,0
"3610","041","45",2008,0,0
"3611","041","45",2010,0,0
"3612","041","45",2011,0,0
"3613","041","45",2012,0,0
"3614","041","45",2016,0,0
"3615","041","47",2010,0,0
"3616","041","47",2015,0,0
"3617","041","47",2016,0,0
"3618","041","48",2005,0,0
"3619","041","48",2007,0,0
"3620","041","48",2008,0,0
"3621","041","48",2010,0,0
"3622","041","48",2012,0,0
"3623","041","48",2014,0,0
"3624","041","48",2016,0,0
"3625","041","51",2005,0,0
"3626","041","51",2006,0,0
"3627","041","51",2007,0,0
"3628","041","51",2008,0,0
"3629","041","51",2009,0,0
"3630","041","51",2010,0,0
"3631","041","51",2011,0,0
"3632","041","51",2012,0,0
"3633","041","51",2013,0,0
"3634","041","51",2014,0,0
"3635","041","51",2015,0,0
"3636","041","53",2006,0,0
"3637","041","53",2009,0,0
"3638","041","53",2010,0,0
"3639","041","53",2011,0,0
"3640","041","53",2013,0,0
"3641","041","53",2014,0,0
"3642","041","53",2015,0,0
"3643","041","53",2016,0,0
"3644","043","01",2011,0,0
"3645","043","05",2005,1,1
"3646","043","05",2006,0,0
"3647","043","06",2005,0,0
"3648","043","06",2006,0,0
"3649","043","06",2008,0,0
"3650","043","06",2010,0,0
